Open,High,Low,Close,Volume,Avg_Price,EMA_SMA_Diff_Avg,RSI_Avg,MACD_Avg,MACD_Diff_Avg,Bollinger_BB_Avg,ATR_Avg,OBV14_Avg,Target_Avg
2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,5804810000,2856.7724609375,35.62345700732885,59.94880050453084,-63.97791880496334,67.89655520467846,500.0571783307814,110.17507303963215,19404106428.57143,2856.7724609375
2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,5228630000,2839.5474853515625,34.32894780292918,58.5105327547098,-50.26978926726315,65.28374779390293,514.5858646133611,105.77328559595307,22353825714.285713,2839.5474853515625
2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5121010000,2758.5025634765625,26.696744648141248,52.168617314242574,-45.66669380111898,55.909474608037684,506.6086602871901,106.25000717447874,24468029285.714287,2758.5025634765625
2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5084920000,2794.5625,12.386620368698459,54.53014890642874,-38.44890604302236,50.501809892907445,446.70690768265194,102.70340196056507,27371441428.57143,2794.5625
2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5773530000,2811.844970703125,-1.2603958455470092,55.66005291594817,-30.745503161453144,46.56417021958133,366.205985434347,98.98457986181936,30225520714.285713,2811.844970703125
2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5382810000,2820.9624633789062,-15.067397707137843,56.277328339938144,-23.397479381040284,43.129755199995344,239.40653181618927,95.55353495539475,33028588571.42857,2820.9624633789062
2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5203930000,2868.4349365234375,-18.367579698585814,59.44323590302827,-13.058649786345995,42.77486783575171,187.10638090075008,93.49667583888218,35745948571.42857,2868.4349365234375
2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5691160000,2888.8024291992188,-16.60037681717813,60.756171147114294,-2.66576550268519,42.53420169553001,181.21513426877118,91.13548052226561,38366219285.71429,2888.8024291992188
2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6645640000,2931.2474975585938,-13.380563623808484,63.414241235468886,9.62414800634906,43.8592921636514,191.24341512115643,89.34420892943638,41041485000.0,2931.2474975585938
2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6544980000,2916.679931640625,-8.398130610314183,61.86546813604317,18.45553345888129,42.15254209294691,209.0163257423419,85.73230306701011,42684998571.42857,2916.679931640625
2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4759810000,2847.6250610351562,-11.3765932760557,55.00722693222227,19.643492464242627,34.6724008786466,194.0806678876943,86.39926886356295,44368492142.85714,2847.6250610351562
2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4735930000,2824.9600219726562,-11.527312933277244,52.93308488354226,18.535532762693492,26.85155294167797,194.23288083330317,83.78324704323033,45312581428.57143,2824.9600219726562
2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5140290000,2874.7749633789062,-11.513221118159436,56.7895986006215,21.83003209102435,24.11684181600706,188.14486335611946,83.03229786129201,46995834285.71429,2874.7749633789062
2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4892570000,2867.5799560546875,-12.308146127925284,56.07493083775352,23.79240046851237,20.863368154796063,179.99100126134908,80.2057198053515,47956131428.57143,2867.5799560546875
2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5178790000,2884.4624633789062,-8.071800665314186,57.42869419548322,26.73223481499872,19.04256200102593,183.38127811764116,76.92959452070586,48871712857.14286,2884.4624633789062
2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4876030000,2918.41748046875,-3.792393723927489,60.09269522666034,31.943837488561712,19.403331739671138,194.83212650603855,74.8415841071175,50509055714.28571,2918.41748046875
2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4819730000,2923.3349609375,-6.319224718847181,60.478417850884895,36.479322420817425,19.15105333754148,171.43708539178715,72.41076085616268,52856451428.57143,2923.3349609375
2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5119630000,2906.257568359375,-8.560439441043854,58.368503267906654,38.51833357559872,16.952051593858215,153.25123357683879,72.68356225706178,54474950714.28571,2906.257568359375
2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6151650000,2838.2874755859375,-14.539798306121611,50.775712037473035,34.06313111960435,9.997479310291077,142.33096523041422,75.57099823981629,55241651428.57143,2838.2874755859375
2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5651130000,2816.6199951171875,-20.663813445011783,48.605110668389784,28.28909338352105,3.3787532593662206,144.42405043668077,76.32736666911514,55220213571.42857,2816.6199951171875
2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,5507700000,2843.8599853515625,-20.852760342819693,51.416959436851265,25.70726542423199,0.6375402400617318,148.65604740438175,74.33184152478101,55220473571.42857,2843.8599853515625
2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,6373670000,2937.4300537109375,-13.535213458289945,59.5945702306666,31.538242887994784,5.174814163059619,160.87537789022554,77.89600302580114,55269484285.71429,2937.4300537109375
2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,4984330000,2939.5225219726562,-4.495135378509076,59.75769922692132,36.342795196971565,7.983493177629121,164.03438966440444,75.32199304404749,55199830000.0,2939.5225219726562
2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,5005380000,2964.7899780273438,3.7844246292688695,61.76512032507413,42.281450606210456,11.137718869494407,182.32247339226888,72.85381619017579,55955201428.57143,2964.7899780273438
2969.949951171875,2978.5,2938.570068359375,2948.510009765625,4976620000,2958.8825073242188,5.203661059838396,60.99898927931598,46.413790406713815,12.216046935998207,192.1216844158198,70.50211015092216,56695086428.57143,2958.8825073242188
2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,3970860000,2948.4625244140625,3.1100933170573626,59.594823385006976,48.636058482795306,11.550652009663757,184.24771032950866,67.27284652825584,57489619285.71429,2948.4625244140625
3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,5848500000,3001.4349975585938,6.9569120689793635,64.11704561394299,54.76998584204239,14.147663495128668,207.84675230195717,67.70031793974202,58334738571.42857,3001.4349975585938
3015.64990234375,3036.25,2969.75,3036.1298828125,6398000000,3014.4449462890625,9.375984298138064,65.14872229579355,60.628684242068175,16.00508951612356,227.21380069499264,67.61458094404615,59986327142.85714,3014.4449462890625
3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,5447020000,3042.1024780273438,12.991825668133515,67.30106558020006,67.49534050189641,18.297396620761432,254.51113301537225,66.6581805613241,61657075000.0,3042.1024780273438
3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,7297550000,3029.3150024414062,16.25797411467056,65.29327967941364,71.64084095409544,17.954317658368367,272.54056852806934,65.5082972678813,62458281428.57143,3029.3150024414062
3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,4684170000,3047.0574951171875,19.482062615340965,66.77437535723786,76.16265175572244,17.980902767996284,292.7698419654798,63.176628120119695,63249805000.0,3047.0574951171875
3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,5197150000,3069.5775146484375,21.272245491517424,68.6056753554991,81.38217988594624,18.560344718576076,313.04790181436056,61.09348134312454,64778241428.57143,3069.5775146484375
3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,6005560000,3112.9024658203125,19.095323417797317,71.82326736048641,88.95222180763676,20.90430931221327,317.9671837374326,61.11269172988796,67175050000.0,3112.9024658203125
3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,6451290000,3110.8074951171875,12.915910922284638,71.44197523337553,94.47424521485436,21.141066175544694,287.7138675942115,59.4974994634674,69514704285.71428,3110.8074951171875
3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,8639300000,3183.33251953125,11.193992335213807,76.16030225426363,104.74826515652148,25.132068893769443,287.7159192840063,62.455712043643835,72078044285.71428,3183.33251953125
3199.919921875,3233.1298828125,3196.0,3232.389892578125,8498300000,3215.3599243164062,15.134816318029607,77.89702003447428,115.36934149179433,28.60251618323383,329.6479058635141,61.55154427490142,74793143571.42857,3215.3599243164062
3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,6410930000,3209.0800170898438,15.663951811563493,76.716874494942,122.88543686550884,28.89488924555866,347.0416476198907,59.269280649238816,76694295714.28572,3209.0800170898438
3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,6598870000,3202.0799560546875,14.926802844668146,75.34658731680088,127.72657433645327,26.98882137320247,354.87332736368353,58.02004840978425,77766572857.14285,3202.0799560546875
3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,7037320000,3062.1625366210938,2.944519124605449,54.42224593890935,118.78710842387409,14.439484368498626,329.0045865600214,68.34647108196484,78691657142.85715,3062.1625366210938
3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,5845330000,3046.3099975585938,-10.149378242585044,52.638617399782134,109.28691314852495,3.951431274519578,294.8542917197774,70.8895768026727,79482850714.28572,3046.3099975585938
2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,5757480000,3026.4425048828125,-19.875447646084922,50.40882987447171,99.03368628930139,-5.041436467763191,286.6868457757473,73.97604257792823,79445045714.28572,3026.4425048828125
3131.0,3153.449951171875,3076.06005859375,3124.739990234375,5845810000,3121.3125,-21.740688020393918,59.279268222610675,98.18347708843203,-4.713316534906056,271.8772685759268,77.76399998586638,79367798571.42857,3121.3125
3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,4560450000,3124.7024536132812,-22.189623651342572,59.55764100266316,97.16633288676803,-4.584368589256044,263.0150486526054,74.57584875919734,79227225000.0,3124.7024536132812
3101.639892578125,3120.0,3093.510009765625,3115.340087890625,4448690000,3107.6224975585938,-25.33608935850725,57.42749797630216,94.24031625095995,-6.008308180051301,246.94405596422257,71.4770341226587,79290141428.57143,3107.6224975585938
3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,8346650000,3119.1675415039062,-26.826797870471182,58.507766240826825,92.24030745878599,-6.406653577780219,234.4410906744588,71.54438324782593,79614663571.42857,3119.1675415039062
3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,4686690000,3103.1474609375,-28.18865404354574,56.37026531836919,88.62466338470404,-8.017838121489746,228.29901937355135,69.400500822758,79233197142.85715,3103.1474609375
3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,4711850000,3138.0025024414062,-24.436310752825648,59.81052129500532,88.11341591058635,-6.82326847648595,228.29322943131137,68.13992515015029,78759322857.14285,3138.0025024414062
3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,5597680000,3077.9674682617188,-25.289423130034265,52.17874461733734,81.93215935026183,-10.403620029448376,233.30738885383835,70.83511761291858,78346420714.28572,3077.9674682617188
3046.60009765625,3086.25,3024.010009765625,3083.760009765625,4847690000,3060.155029296875,-21.638340936096483,50.134702598459796,74.76962451912186,-14.052923888470673,232.04064595671207,70.22117994302262,76970162142.85715,3060.155029296875
3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,8107850000,3040.1524658203125,-16.25153290587059,47.86703361926456,66.6504723985613,-17.737660807224984,215.24143780878603,70.14110263682457,74407750000.0,3040.1524658203125
3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,4473970000,3031.364990234375,-10.906874870262527,46.864162253095714,58.7648776657461,-20.498604432032167,191.43565722461244,68.9988740444621,71983692142.85715,3031.364990234375
3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,4705850000,3077.45751953125,-2.2289711487214845,52.48719346194854,55.88596315004315,-18.70201515818809,145.65406985380378,69.79502729351837,70367114285.71428,3077.45751953125
3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,4449230000,3112.8474731445312,-1.324535644740081,56.31013616781555,56.2329896816309,-14.683990901280282,147.454158982634,68.4512697636242,69571004285.71428,3112.8474731445312
3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,4197720000,3140.9949951171875,-0.41326379528891266,59.12701591757558,58.61484148485306,-9.841711278446496,151.44378366772526,67.3449351697381,69492255000.0,3140.9949951171875
3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,4759160000,3168.2225341796875,-0.25884903739006404,61.69945709606366,62.58353889985801,-4.69841109075324,152.2386321822123,65.50566071285948,70164694285.71428,3168.2225341796875
3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,4571330000,3159.7099609375,4.774150495720278,60.419130598498924,64.73590706270397,-2.0368343423258324,162.68624927609926,63.770968569307016,70093052142.85715,3159.7099609375
3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,4937310000,3157.8350219726562,8.896465213850206,60.12319826246096,65.95028228830779,-0.6579672933776095,170.79165783862845,61.735186495160086,69342998571.42857,3157.8350219726562
3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,4843650000,3155.9249877929688,10.815352627301763,59.8018534578529,66.37896283409327,-0.18342939807369874,178.15984811501676,61.90267875443436,68564733571.42857,3155.9249877929688
3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,4524190000,3165.1375122070312,13.413309795595978,60.88769101562135,67.12140042596047,0.44720655503479634,186.88146940432307,61.095351533135485,67513435714.28571,3165.1375122070312
3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,4902440000,3186.2625122070312,15.390510056201492,63.33354487515587,69.15277040233468,1.9828612251271949,200.72389147866124,62.86640761782223,67147075714.28571,3186.2625122070312
3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,4507140000,3166.8099975585938,17.59795423248761,59.635392127971805,68.71365148060704,1.234993842719632,205.89708575078475,63.610952721013504,66122216428.57143,3166.8099975585938
3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,4686830000,3222.89501953125,18.420428626768626,65.83045925688064,72.79404875078626,4.252312890319075,224.20208615900447,64.1723155079612,65831965000.0,3222.89501953125
3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3972860000,3210.7275390625,15.727435325119131,63.55163692386302,74.65807455505364,4.89307095566916,222.83398674786804,61.324645231722904,65604201428.57143,3210.7275390625
3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,4012850000,3222.0274658203125,11.230248635936277,64.77129993819347,76.71650766186258,5.561203249982469,205.3570538126687,58.93503608570698,66242202142.85714,3222.0274658203125
3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3979340000,3237.4750366210938,5.929145346364294,66.42532792773846,79.28293057678593,6.502100931924659,169.5043330846056,57.82897603047791,67484010714.28571,3237.4750366210938
3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,4556610000,3262.7200317382812,4.227011939226031,68.98790601358266,83.10384750377716,8.258414287132709,160.73768559843302,56.54226363125851,68715159285.71429,3262.7200317382812
3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,4267160000,3265.8250732421875,3.7074954594013434,69.29829381274095,86.01549968407198,8.936053173942014,161.0969136700769,54.37638556496326,69933302857.14285,3265.8250732421875
3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,4296760000,3252.4874267578125,2.985191772590042,66.2318371740471,86.73013597901127,7.720551575105034,159.7388336236645,54.58736360496589,70544697857.14285,3252.4874267578125
3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3689410000,3215.3800048828125,0.945060664407265,58.478687539911114,83.56108943061781,3.641204021369262,155.52811390931765,54.43379319958886,70552623571.42857,3215.3800048828125
3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3970310000,3228.7324829101562,-1.0536307040351858,60.280465568985335,81.58340354149459,1.3308145057968375,148.23344560597434,52.48708880252001,71170666428.57143,3228.7324829101562
3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,4053180000,3228.1499633789062,-3.613172186800057,60.15781894474755,79.39261084875261,-0.6879825495561249,136.81573841565478,50.7058716614918,71851861428.57143,3228.1499633789062
3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,4478200000,3244.4049682617188,-5.631276386298396,62.45349106561684,78.50116484070668,-1.2635428460816485,122.17511498816293,49.76402508076024,73198902857.14285,3244.4049682617188
3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,4264920000,3233.2574462890625,-8.255013741916628,59.90430967546526,76.30983675990092,-2.7638967415099387,104.814269987638,49.55159750802737,73918150714.28572,3233.2574462890625
3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,5007530000,3258.5,-8.106117878317946,63.53401678832577,76.21738062610802,-2.2850823002422658,99.03230256276947,49.72004855098077,74644905000.0,3258.5
3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,4438940000,3292.5325317382812,-7.947740428507586,67.77022082638558,78.62307540987194,0.09648998681731769,88.4269072377947,49.32790083082143,76010665000.0,3292.5325317382812
3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,4414380000,3297.4100341796875,-4.699823815011769,68.3379174864577,80.54692526231383,1.6162718714073634,103.0269285450895,47.26662010741454,77356964285.71428,3297.4100341796875
3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4535060000,3323.320068359375,-1.8597808070871906,71.23631959943668,83.88674880396502,3.9648763304468417,122.0113052710567,46.27328905342511,79310972142.85715,3323.320068359375
3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,4278930000,3335.3749389648438,1.082671517135168,72.49775928719563,87.17303051929912,5.800926436624749,141.8534612660551,45.31734960094832,81283985714.28572,3335.3749389648438
3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,4110030000,3343.1475219726562,4.137854935386258,73.31049629075238,90.02289203966075,6.920630365589091,160.99211504829418,43.78182951226451,83266334285.71428,3343.1475219726562
3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,4327920000,3353.8099975585938,8.24254789154611,74.42695277278386,92.74534669858531,7.714468019610919,182.1802332533607,42.64384866540633,85232347857.14285,3353.8099975585938
3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,4880540000,3352.8699951171875,11.096023021073961,74.13253382183261,94.33828748880887,7.4459270478675705,197.70565245214948,43.495721500689804,86544954285.71428,3352.8699951171875
3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3772250000,3369.7899780273438,12.834774022932834,75.97482276141453,96.53860273563441,7.716993835754494,213.44565566460642,42.890305497850356,88433918571.42857,3369.7899780273438
3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3438730000,3374.2424926757812,10.849626128190266,76.45013864762171,98.14473364405012,7.4584997953361665,211.69145254890554,41.5331331464414,90832035714.28572,3374.2424926757812
3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3200060000,3370.4149780273438,8.33299559272018,75.07512197600019,98.53100964295936,6.275820635396315,205.46137348636785,39.771489149374155,92717983571.42857,3370.4149780273438
3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3460330000,3382.4150390625,5.503811082236098,76.5020774796475,99.28103210313884,5.620674476460636,194.08950497163187,38.15746205751037,95140610714.28572,3382.4150390625
3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3669550000,3385.5075073242188,2.935170264946919,76.86958588546318,99.5536151504557,4.714606019022,182.29793906891882,37.21122592840249,97505477142.85715,3385.5075073242188
3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3679480000,3384.1400146484375,-1.51572469337043,76.30129049432152,99.04275114080338,3.3629936074957243,150.77235964703323,36.68757600159696,99912160714.28572,3384.1400146484375
3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3431040000,3372.8699951171875,-5.704772157059324,71.603047829884,97.02789437265164,1.0785094714751864,118.83981756136745,36.64632824590253,101716089285.71428,3372.8699951171875
3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3505010000,3390.6099853515625,-6.895433011843579,74.28697162790935,96.30139703654231,0.2816097082926774,104.12555955596054,35.96373092978896,103453308571.42857,3390.6099853515625
3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3743410000,3423.6475219726562,-6.467836202805302,78.38434718187492,97.97220848226152,1.561936923209501,98.8830336846022,36.357757473308496,105142601428.57143,3423.6475219726562
3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3627650000,3437.405029296875,-4.597142147713839,79.82600202220843,99.93976519047192,2.8235949051359057,108.39677248099179,35.22952043698958,106767079285.71428,3437.405029296875
3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3780530000,3463.47998046875,-1.587171574056356,82.24326786842157,103.20975888092062,4.874870876467668,130.43741643936028,35.8320574816689,108355957142.85715,3463.47998046875
3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3955890000,3484.85498046875,1.679820361729071,83.94188079008069,107.12769314678872,7.03424411386861,156.32094611042612,35.97976068610326,109933825000.0,3484.85498046875
3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3868510000,3499.0625,4.802737042758508,84.97098359193974,110.9344672318598,8.67281455915176,181.02525974861146,35.189057216336955,111478877857.14285,3499.0625
3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4348280000,3504.5150146484375,6.396301256439983,85.35878072191984,113.86565101283304,9.2831986721,196.4116378093904,34.21269738168789,113683132142.85715,3504.5150146484375
3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,4101490000,3514.1799926757812,8.140030331846447,86.04609973823268,116.42084034731215,9.470710405263276,212.143132541446,34.15678554304054,115910903571.42857,3514.1799926757812
3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,4295640000,3561.9850463867188,11.553516428969488,88.83738737194702,121.9608644739792,12.008587625544266,243.893253503521,36.997737628972914,118199882857.14285,3561.9850463867188
3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,4911830000,3503.0150146484375,8.799927047684832,70.18632024559626,120.66267474417145,8.568318316589213,238.17288277375883,44.17219819453735,120366592857.14285,3503.0150146484375
3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4438720000,3427.3349609375,1.3228169364906535,54.40110855783495,112.27094011971167,0.1412669537035356,227.7543736270245,51.97312202606594,121969085000.0,3427.3349609375
3371.8798828125,3379.969970703125,3329.27001953125,3331.840087890625,4694330000,3353.239990234375,-9.951094869234112,43.973573104831395,98.20706930623692,-11.13808308781698,240.85418697308614,55.26539483893623,122974157142.85715,3353.239990234375
