EMA_SMA_Diff_Close,RSI_Close,MACD_Close,MACD_Diff_Close,Bollinger_BB_Close,ATR_Close,OBV14_Close,Target_Close
-9.594492055095088,53.27695599566843,34.69029093347672,15.133473910701422,162.01366607918953,73.6569112881733,-11316390714.285715,2870.1201171875
-17.04341073904334,49.441853775703805,29.258886220133263,7.761655357886372,151.41577770432013,74.18070264147342,-10686151428.571428,2820.0
-18.917239223465458,51.86168136852636,27.41086411611377,4.730906603093505,147.67034155461897,75.0363778992253,-10036746428.571428,2852.5
-17.016561056541832,52.70182800088276,26.686147880018325,3.2049522935984456,148.2026684472021,73.12163522561993,-9365643571.428572,2863.699951171875
-10.721981728914216,58.92068307441888,33.75396100736816,8.218212336758626,167.9613215502559,75.35509961798637,-7832767142.857142,2953.909912109375
-2.608812503972331,56.189251593997675,36.69630239259823,8.92844297759095,162.21122474868662,72.9625827367909,-7130602857.142858,2922.93994140625
5.659034743581287,59.37643657468669,43.12577843233794,12.286335213864525,185.33068851317057,71.84740523103798,-5603412857.142858,2971.610107421875
4.993734826505715,57.247707605605726,46.165781760557365,12.261070833667162,185.8162373010946,69.56758568886563,-4091709285.714286,2948.510009765625
4.584139565411988,57.73791943258562,48.99414666854,12.071548593319832,187.14370373112706,66.2534668450181,-2634653571.428571,2955.449951171875
7.2398247885357705,60.303313980244575,54.18091525366526,13.806653742756076,204.767555151976,66.25464917974895,-1127011428.5714285,2991.77001953125
9.68293185542143,63.23843185800025,61.982428956931926,17.28653395681819,229.9948822422457,66.27217423833831,1187100000.0,3036.1298828125
11.957108649698966,62.520208468043,67.48922361858058,18.23466289477348,248.95011760904526,64.77202033068914,2742225000.0,3029.72998046875
16.888121627730015,63.536248883190204,72.88712909948663,18.906054700543613,273.4693784808933,63.756862768005995,4470315714.285714,3044.31005859375
20.805891701622386,64.35141125358183,77.88720775053343,19.124906681272336,296.75413462571396,61.39136489730021,6188723571.428572,3055.72998046875
20.268167199813888,66.142281820476,83.71439846662724,19.961677917892914,310.06591410286,59.10842281758234,8644044285.714285,3080.820068359375
16.818562986862617,68.95699779579427,91.66143380335097,22.32697060369331,303.7457133269709,58.4663835482461,11967737142.857143,3122.8701171875
12.614617962869943,67.44632670197517,96.7467097808858,21.929797264982497,289.0050986454926,57.040213294799955,14426971428.571428,3112.35009765625
12.346612818565063,72.4810380472293,107.43188181193636,26.091975436826445,302.53661643068244,60.06376041994817,17109891428.571428,3193.929931640625
17.793717623560042,74.48453534962317,118.93455929690072,30.075722337432637,354.1066301632727,58.57348833080009,19944570714.285713,3232.389892578125
16.089594103737454,70.84366070883023,125.51352216480564,29.323748164270043,358.67572109877074,57.195366675475086,22677350000.0,3207.179931640625
14.327220395857694,68.40955478266866,128.6922677964858,26.001995036760164,360.6698255219353,56.09427114843222,24581254285.714287,3190.139892578125
-2.5719719087828707,48.57523678682036,114.19501792807478,9.203796134679308,341.0463540324281,65.70538766238349,26337965714.285713,3002.10009765625
-14.805326965662061,51.718716342505104,104.91120949539982,-0.06400983839652952,312.73269533582334,68.43714219877573,28228567857.142857,3041.31005859375
-22.066038532070706,53.684477520073536,98.78371632955123,-4.953202403396105,293.1841862879355,71.6987818743096,30112668571.42857,3066.590087890625
-22.302909780250047,57.92777541504959,98.1562834745655,-4.464508206705474,284.82969410319583,72.78171626051963,31957327142.857143,3124.739990234375
-24.50566843343404,56.84274916670319,96.0523348767274,-5.2547654436348665,271.46845149200453,69.94944244280394,33865312142.857143,3113.489990234375
-26.0564763048842,56.98543987501115,93.8786783288133,-5.942737593239173,260.4384095314381,66.84519585648759,35569807142.85714,3115.340087890625
-28.35080741252159,55.11844142041987,89.97219906973851,-7.879373481851175,252.33674956351115,67.24339057209562,36343529285.71429,3097.739990234375
-27.701642837875625,56.85854443356904,87.93294995521774,-7.9348980770975714,248.3662088190631,65.40672190957987,37080790000.0,3117.860107421875
-23.656844179730342,58.02829069240797,86.86849196144203,-7.199484856698618,248.4682537152721,63.38051283902952,37725642857.14286,3131.2900390625
-25.994778813653284,49.34267291033391,78.42106887457612,-12.517526354851626,259.9533828918602,65.93620165409884,38431467857.14286,3050.330078125
-19.533719019451837,52.503989223314406,73.85659661268028,-13.665598893397984,248.83559650745883,65.67218655269,38866463571.42857,3083.760009765625
-14.762658790072692,45.647931183529224,63.14024325680248,-19.505561799420633,231.56870660314235,66.63346800986392,38115305714.28571,3009.050048828125
-7.565837487854424,49.82169411558519,57.72979272508155,-19.932809864913253,199.56526911632955,65.74178474799864,38141640714.28571,3053.239990234375
1.8329787437855884,53.88238451247292,56.985782539139564,-16.541456040684196,164.02213931855567,65.59450952604338,38975455714.28571,3100.2900390625
-1.6332201798650203,55.17514451313341,57.369384506366714,-12.926283258765636,143.5973394971652,62.91989472730814,40629738571.42857,3115.860107421875
-2.0440300803616083,56.37205970384218,58.55911604397397,-9.389241376926705,140.22983603332614,61.993470187634344,42166335000.0,3130.010009765625
1.6381729072877533,60.3750779054728,63.49500481586301,-3.5626820840301434,162.1018451293512,61.32108504030332,43631622857.14286,3179.719970703125
5.776034730214633,56.51092967400673,64.19338336610099,-2.291442827033734,166.77503210414307,59.8852911590763,44352829285.71429,3145.320068359375
9.88669684989145,58.55538428718841,66.50993394662419,0.02008620279156048,180.38050674771785,58.12705747137443,45752447142.85714,3169.93994140625
11.936332396393937,56.47769352272018,66.45853509275958,-0.025050120858438163,186.16274734232593,58.55227323234768,46488326428.57143,3152.050048828125
14.148152185877734,59.342614571305994,68.86816257127794,1.9076618861279258,200.86942986404756,57.984260691197846,48143551428.57143,3185.0400390625
14.82478062954715,55.76902294151954,67.84325554436373,0.7062038873709753,204.91472547540343,59.97753755030872,49113838571.42857,3155.219970703125
18.63323900840487,59.49518559923587,70.24814588056779,2.4888753788600297,220.35942289396553,60.928430515465244,50069503571.42857,3197.52001953125
17.31800356918893,61.870069074287485,74.32110115680825,5.249464524080395,228.23347145903062,59.4878290333338,51759776428.57143,3226.56005859375
16.207271620083247,60.42614180517838,76.27173883817841,5.760081764360436,234.09031782850252,57.236553438318886,52820010000.0,3215.570068359375
9.219919769771877,61.2381270813793,78.20593729855455,6.15542417978925,192.23255326298568,55.13895084897468,54746007857.14286,3224.72998046875
5.944789377105735,63.61747120266783,81.67302264089722,7.698007617705528,173.1711652449858,54.30403973922649,56636675000.0,3251.840087890625
4.9136288905897345,64.09548947256125,84.50561521361851,8.42448015234146,171.30746299716338,52.53375258151389,58516682142.85714,3257.300048828125
4.79562611179972,65.75671044231646,87.94758070165062,9.493156512298853,175.55921765611492,50.65419673305754,60383684285.71429,3276.02001953125
1.6802490104355456,59.37796149121874,86.74232685155721,6.630322129764352,162.28593673409068,51.13104540391057,61643937857.14286,3235.659912109375
0.2848232774222197,56.45123055161135,83.46937917693549,2.685899564114095,160.04879813396838,50.02238953800624,62300722142.85714,3215.6298828125
-2.25158368412076,59.032942420997415,82.31174043793362,1.2226086600897759,146.92082025355194,48.39078540247901,63567623571.42857,3239.409912109375
-4.885475483827122,55.886574563126906,79.02400901310511,-1.6520982117909995,138.36990421881364,46.90216136145373,64192347142.85714,3218.43994140625
-6.4317454658198585,60.23979385035311,79.28996733018084,-1.108911915772211,123.03685260364,46.859153323358825,65482917142.85714,3258.43994140625
-7.185129692029022,58.345522662167475,77.95706431360031,-1.9534519458821933,115.96768655127016,47.39136084267248,66145693571.42857,3246.219970703125
-9.009295947005285,61.03431587386653,78.53402964388397,-1.1011892924788356,88.99829259011676,47.714114504579804,67516325000.0,3271.1201171875
-7.218476641794041,63.43236566712631,80.5632170168933,0.7423984644243973,94.35037714448845,46.56381084577053,68882085000.0,3294.610107421875
-3.780151621920595,64.62025460691049,82.77360233936815,2.3622270295193886,110.88433876575345,44.699965121295854,70228384285.71428,3306.510009765625
-1.030601504250626,66.7014327953847,85.93267445471156,4.417039315890236,128.8970561117112,43.23996831017651,72182392142.85715,3327.77001953125
2.2621866111226154,68.69658532866855,89.86738565476435,6.681400412754414,152.79113789589155,42.500694625074615,74155405714.28572,3349.159912109375
5.998570937229488,68.8955195304589,92.74561525090303,7.64770400711447,173.86392487752255,41.16636417752464,76137754285.71428,3351.280029296875
9.248621970003569,69.79167216555302,95.3467790222021,8.199094222730835,193.36845121349324,40.21520228314788,78103767857.14285,3360.469970703125
10.762091607633465,64.00466949946535,94.57988217474258,5.945757900217046,200.26667345167516,41.24054986002125,79416374285.71428,3333.68994140625
11.530148989636928,68.851009499095,97.4107243477738,7.021280058598606,213.47382970639774,42.16622138229651,81305338571.42857,3380.35009765625
8.958689345705807,67.40159403916121,98.54509129964936,6.524517608379327,206.81796208224023,40.860769324855696,83212208571.42857,3373.429931640625
6.8899124162044245,67.273803002807,98.8210083803101,5.4403477512320535,201.92499155322184,39.147151315044574,84606909285.71428,3372.85009765625
2.8940613243266853,68.29424980012146,99.22971187619487,4.679240997693455,179.2933935311703,37.40378266642532,86538289285.71428,3381.989990234375
1.2127542359198742,69.1764372779539,99.62841312162436,4.06235379449835,170.96607205404598,36.511380779537795,88411908571.42857,3389.780029296875
-3.2923254676343277,65.41950819393162,98.04378977193801,1.982184355849597,140.18510994504868,36.03771979193688,90327345000.0,3374.85009765625
-5.983295492708294,66.80568615617354,97.05181407217788,0.7921669248715659,116.25031034983658,36.04289033693246,92130175000.0,3385.510009765625
-7.005856186686742,68.30117879953072,96.6416810907649,0.3056271547668672,101.55783863294437,34.94339119456229,93866295714.28572,3397.159912109375
-5.9065495061399815,72.24513924437575,98.66580350788718,1.8637996575113078,103.28275407342517,34.94244723646855,95554490000.0,3431.280029296875
-3.8596206210954733,73.52796927713189,100.79795692830521,3.1967624623434716,114.75397968618199,33.75869193721187,97177869285.71428,3443.6201171875
0.5123673460179816,76.8118788881811,104.98307055484747,5.905500871108586,147.43295019629386,34.02235331111638,98765648571.42857,3478.72998046875
3.579149821161991,77.31426816526732,108.29571723523895,7.374518041200048,169.99708996153004,33.951455585768784,100342417857.14285,3484.550048828125
7.076497367328557,79.26444645425131,112.3983771177318,9.181742338954308,197.36189235140773,33.305631051740654,101886372142.85715,3508.010009765625
6.312865798708572,76.92697901065446,114.42307005303837,8.965148219408704,198.65944989333457,32.46380165741989,103468345000.0,3500.31005859375
9.027623573166238,79.1879355219842,117.67345812172971,9.772429030480026,219.96636094074984,32.53281094193454,105073835000.0,3526.64990234375
12.847415132458536,82.90042471744479,124.33456416630497,13.146828060044228,257.3843042087801,34.59905338023386,107231780000.0,3580.840087890625
6.354766849916814,57.33530219600006,118.14750932051948,5.567818571406974,243.94802868866918,43.08699069459216,109267455714.28572,3455.06005859375
-1.141827388926231,53.375156999277856,109.86239964790593,-2.1738328809652643,233.205081106551,49.26077846863915,110738913571.42857,3426.9599609375
-13.399102896295517,42.63909327783558,94.07615787314626,-14.36805972457995,258.2836443395481,52.72000439275421,111612951428.57143,3331.840087890625
-20.381649965479482,50.24433463266522,86.27513677731031,-17.73526465633273,251.16940421253003,55.592142053316415,113030703571.42857,3398.9599609375
-29.601435038906402,44.57646823313074,74.10433695569782,-23.924851582356183,269.3789383498306,58.49984968008846,113902765000.0,3339.18994140625
-36.208443756189354,44.776264203039794,63.74189972760905,-27.429831048355965,287.63012590944163,58.49843045070714,114789475000.0,3340.969970703125
-36.326934504992096,49.4678749229872,58.47953877666896,-26.153753599436854,294.58297084881906,58.7456826283352,115683054285.71428,3383.5400390625
-34.000292409906706,51.3156718561372,55.30155201103662,-23.465392292055355,297.673410494398,57.11670111247197,116607315000.0,3401.199951171875
-30.04454169386827,49.57885346378345,50.968480744949375,-22.238770846514086,299.2202025140523,56.213363226090046,116924473571.42857,3385.489990234375
-27.075551741084837,46.50586199863143,44.59905467664794,-22.886557531852418,302.9850086205024,56.24597455815505,116646222857.14285,3357.010009765625
-23.93595576117241,42.74497998232003,35.79976397802557,-25.348678584379833,305.4841290300237,57.219127603108255,115586192857.14285,3319.469970703125
-22.347106135129252,39.247706680869406,24.97158401461047,-28.941486838235946,315.1889616390281,59.58703799194874,114491320714.28572,3281.06005859375
-14.864256539210146,43.7043297187886,18.86500151897735,-28.038455467095254,288.1823599166155,58.85654295122919,113387378571.42857,3315.570068359375
-7.366927142389613,37.03613829709238,6.87325472925113,-32.02416180545718,224.79179468280017,61.13679197591817,111663844285.71428,3236.919921875
-5.979469994758347,38.28296958929006,-2.239248776123077,-32.90933224866511,221.54741767702671,61.71630683478116,110619863571.42857,3246.590087890625
-1.5877365326596191,44.61802888516058,-5.252108439122821,-28.737753529331886,202.89197276213326,62.91085216131465,110164600714.28572,3298.4599609375
-0.06240714340856357,50.251986462602055,-3.0955163621806605,-21.26492916191178,203.98562697413217,62.86579338528325,110326855000.0,3351.60009765625
4.867099402424174,48.63468466381789,-2.6946504194147565,-16.6912505753167,190.40461768574914,60.54537120151302,109946672857.14285,3335.469970703125
7.178957781952249,51.503495070506226,0.04352289809958165,-11.162461806241893,193.55215680271886,60.36999382216387,110205581428.57143,3363.0
10.184858649120542,53.318894621798606,3.8513911477393776,-5.8836748452816785,200.42066794438233,58.61428276790217,110490650714.28572,3380.800048828125
13.446873775666518,49.67597007064976,4.162865726176733,-4.45776021347546,193.35700943546362,58.506841671757364,110217522857.14285,3348.419921875
21.595292605205486,55.729921343948035,9.61938406904801,0.7990065035166527,196.59116831292522,58.69564915837291,109918361428.57143,3408.60009765625
24.516106269750253,50.54702980311044,9.93343000873756,0.8904419545649613,190.28930279027827,60.00453275643556,109638165000.0,3360.969970703125
28.866287403649494,55.96145627491057,15.207803846248225,4.931852633660501,210.6278146090017,60.38206892115444,109943296428.57143,3419.43994140625
31.056022139338438,58.2665589852931,21.850063840447092,9.259290102287494,239.89203868820186,58.05764170468806,111030145000.0,3446.830078125
30.873595536013454,60.71695478896981,29.834984663581054,13.795368740337164,266.1836811718258,56.44709656618356,112744147857.14285,3477.139892578125
34.84659483284895,64.89701087798022,41.204143167574784,20.131621795464717,318.08083254558824,57.60874717417938,114419668571.42857,3534.219970703125
29.20975370074575,62.11729472959081,48.408333434952056,21.86864965027359,310.6527648632609,55.87668403897014,116150014285.71428,3511.929931640625
20.956169213637622,59.26460275442728,52.041883096808306,20.40175944970387,280.02813530993535,55.27048464890977,117276043571.42857,3488.669921875
14.872589257845902,58.600504748790954,54.25900516542379,18.095105214655476,260.7495786612317,54.76474899876443,117864367142.85715,3483.340087890625
11.66420765813973,58.644510734064305,55.79545229919995,15.705241878745312,255.36854874161781,53.375128255549114,118505342142.85715,3483.81005859375
2.950545493080881,51.507186796909316,51.77978851137914,9.351662472739598,232.3590361594961,55.454761254036676,119115639285.71428,3426.919921875
-2.502947068198864,53.25196163329719,49.5468318982721,5.694964687706047,216.88880792920008,55.06585043343584,119667308571.42857,3443.1201171875
-7.188927591173979,52.30615062583153,46.737969132956096,2.308881537912029,205.7390100645307,53.40400746162793,119634670714.28572,3435.56005859375
-12.974552675371342,54.37582459545453,45.683706251451895,1.0036949251262612,173.72671529468607,52.81728845767236,120183978571.42857,3453.489990234375
-13.954183793729499,55.74834413245839,45.562369182307975,0.7058862847858691,165.96113152615453,50.902482836811835,120730349285.71428,3465.389892578125
-22.734104470190687,47.42997998909011,39.58649668683029,-4.215988968553461,142.2911418621752,54.44729014534313,121308947142.85715,3400.969970703125
-27.18489737676873,46.243026453933446,33.5093986801071,-8.234469580221322,154.7113875794239,52.04391576554184,121332034285.71428,3390.679931640625
-36.21880675369084,35.20937808469547,17.891529899402485,-19.08187068874075,249.16844556456635,57.02578171532457,120711720714.28572,3271.030029296875
-37.78967902284148,40.22601701005906,8.267644930855113,-22.9646045258305,283.56763036639495,58.754653054854955,120160533571.42857,3310.110107421875
-35.96867861853161,37.05186876380452,-3.2222922336168267,-27.56363335224195,308.1995902351928,59.99861826633853,119017940000.0,3269.9599609375
-30.972336294542856,41.99679158222747,-9.199913472537446,-26.833003672930055,307.07277034419076,60.01156922164471,118441474285.71428,3310.239990234375
-22.73532189611842,48.38409163765222,-8.966978343009487,-21.280054834721675,293.05074910888743,61.38574284867009,118443572142.85715,3369.159912109375
-10.240800414507703,55.09732982457943,-2.269762873187119,-11.66627149191945,281.7905719737728,65.36462463738116,119053880714.28572,3443.43994140625
5.149594300358331,60.134617103698304,9.096524636554477,-0.23998718574228306,292.9349707062047,66.81073055055928,119676340714.28572,3510.449951171875
14.1081175156678,60.02531473513986,18.345027888137338,7.206812852672462,315.36516128772473,64.69853481368898,120245130714.28572,3509.43994140625
24.785235980096786,62.971875575038865,29.438726187038355,14.640408921258784,350.10326442047153,69.83078581472013,121146253571.42857,3550.5
32.16840406035499,62.37257734213307,37.992009798187155,18.554954025926065,377.78440382172994,68.07930529893655,121909268571.42857,3545.530029296875
40.47999501450977,64.36617530022596,47.17992539981424,22.194295702042517,410.44270296763807,65.76148940704822,122705390714.28572,3572.659912109375
45.19151651257516,59.87679146157379,51.38464599333065,21.119213036447142,425.29353986249953,64.92708544828585,122889994285.71428,3537.010009765625
46.9714043871636,63.571666806125755,58.72016766270417,22.763787764656527,453.3422622733988,64.33585808367614,123697582857.14285,3585.14990234375
48.610019962922706,66.45730726184274,68.04344351696818,25.669650895136428,487.3576166360999,62.837590179261774,125166450714.28572,3626.909912109375
38.15802502069391,64.17872385389224,73.81686804216906,25.15446033626985,463.11583848943155,61.07990377136808,126658732142.85715,3609.530029296875
26.083349874705164,58.95110049593362,74.50605927726747,20.674921257094596,428.50015828239157,60.414197056672144,127422680000.0,3567.7900390625
11.168293105696648,60.130844170838756,75.83598031013298,17.60387383196808,349.9384363854888,59.05460318208842,128844292142.85715,3581.8701171875
-3.35766508778579,57.078177673036386,74.35228978963187,12.896146649173566,259.20666196312686,56.623561492742816,129655114285.71428,3557.5400390625
-12.852308068640468,58.92862984843664,74.40591231333656,10.35981533830261,177.94173323771975,55.22473846201119,130524234285.71428,3577.590087890625
-14.181009115217421,63.77832320903477,79.00880737090438,11.970168316696345,147.14338178451362,55.902969336376465,131499775000.0,3635.409912109375
-12.730978221655278,62.980489727486315,81.82236905978061,11.826984004458069,144.0503124013494,53.17704225766208,131777559285.71428,3629.64990234375
-12.143082446119024,63.71875394746371,84.3953145503724,11.519943596039894,135.2718414400906,50.44868070131122,132599690000.0,3638.35009765625
-10.963488138570483,61.19305925358962,84.54642564654932,9.33684375377345,133.2763239544147,49.98521815679792,132359040714.28572,3621.6298828125
-8.44664182202905,64.85562904706603,87.69104632841118,9.985171548508234,140.98671863768777,50.47342174269629,132936673571.42857,3662.449951171875
-5.034950442186982,65.42045475271048,90.315359381696,10.087587681434442,153.7927377578253,48.73388255013763,133543284285.71428,3669.010009765625
-5.683957142900908,65.02756021186276,91.72505741638452,9.19782857289836,143.93162843652863,47.07860941039566,134138775000.0,3666.719970703125
-2.037475468787761,67.95947179636579,95.13416908452155,10.085552192828303,162.35771905694037,46.03585020027811,134761411428.57143,3699.1201171875
2.5769881037622326,66.63007253326515,96.73967465472151,9.352846210422612,176.64335586029574,44.19330621275825,134662618571.42857,3691.9599609375
5.3522478093468635,67.6106608908516,98.35985753502791,8.778423272583211,190.15849712515592,43.15234670090945,135235009285.71428,3702.25
2.071144762520362,61.99921743558677,96.53356586555219,5.561705282485988,177.58796782507943,43.773597187674845,135811115000.0,3672.820068359375
-1.059232667868855,61.12302602851837,94.0159440319594,2.4352667591145547,165.282457115316,43.02620157382307,135742802857.14285,3668.10009765625
-6.6185736320935575,60.221986147262605,90.94958144330349,-0.5048766636330981,130.25882897130305,42.43148684087142,135664555000.0,3663.4599609375
-12.001901184272356,57.102028290451315,86.46510400934721,-3.991483278071499,97.25815929370947,43.09852489018418,134894778571.42857,3647.489990234375
-10.285598353378191,63.166773862364415,86.31502683266353,-3.313248363804149,97.86185851819118,43.43434802860852,133989772857.14285,3694.6201171875
-9.368007784236852,63.92997101663623,86.22438779389904,-2.723109922054917,94.97647513061293,41.95331968169898,133726015714.28572,3701.169921875
-7.313269041725107,66.37141389931585,87.46493837128355,-1.1860474757363306,100.90832968491395,40.667382226756196,133563288571.42857,3722.47998046875
-8.337132974182623,63.53111244766509,86.8128916676178,-1.470475343521656,84.70209708006132,40.68113087350576,133344226428.57143,3709.409912109375
-8.041762221597764,60.442924303747084,84.47764839188267,-3.0445748954054324,81.97621161528878,42.984616642585706,132398945714.28572,3694.919921875
-8.100621473748106,58.8153225414272,81.35896569783654,-4.930606071561257,79.78864810471532,41.49286528641887,130804053571.42857,3687.260009765625
-8.318778472932536,59.239681952779826,78.51602966881683,-6.218833680464783,76.47153691953281,40.24194494229966,129840911428.57143,3690.010009765625
-5.607501425053215,61.278660551349695,76.812857129642,-6.337604975711685,77.17580712738163,38.403234589278256,128648066428.57143,3703.06005859375
-1.807164134971572,65.83422416976421,77.73341580014767,-4.333637044164817,90.70446336296845,38.33514291660659,128050932857.14285,3735.360107421875
1.2930777273700187,63.75354795883024,77.28969530410768,-3.82188603216386,97.17209845736397,37.94049403640255,126883965000.0,3727.0400390625
1.9512442331406419,64.48007636033532,76.87781653572665,-3.3870118404359175,101.41803557208095,36.48687615880237,126316115000.0,3732.0400390625
3.1080879615046797,67.81864562665204,78.14702427360999,-1.6942432820420663,111.45648799326864,36.26067560170041,126308087857.14285,3756.070068359375
-0.48933390434467583,54.98306500609146,73.89953641364446,-4.753384913606084,101.9472733109742,41.333486579927175,126254380000.0,3700.64990234375
-3.4794651278125457,58.940945117149084,72.20691983900724,-5.156801190594649,78.96840421149227,41.43538109319131,126858877142.85715,3726.860107421875
-2.143060393137148,61.87192661225624,72.20796736631337,-4.1246029306308145,83.88378757010287,44.025707527383005,127583162142.85715,3748.139892578125
2.4182971570489826,68.25418478849495,76.59267227439705,0.20808158196228987,120.65721015748113,45.41031100756993,128381170000.0,3803.7900390625
8.209470119814341,70.26621406681016,81.55470485003389,4.1360913260792955,158.9629091713441,45.24456334631493,129220622857.14285,3824.679931640625
9.769636008601537,64.94632972252103,82.9727426595914,4.443303308509442,171.3891355631731,44.559945400819224,130248052142.85715,3799.610107421875
9.325530243913363,65.12551744733909,83.76715178359245,4.190169946008382,175.89272123343108,43.82495069585,131971447857.14285,3801.18994140625
7.916891836391642,66.14594493235202,84.65515125503907,4.062535533963995,174.9029169767109,42.798879998825,134313116428.57143,3809.840087890625
