Open,High,Low,Close,Volume,Avg_Price,EMA_SMA_Diff_Close,RSI_Close,MACD_Close,MACD_Diff_Close,Bollinger_BB_Close,ATR_Close,OBV14_Close,Target_Close
2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,5804810000,2856.7724609375,35.879744121562,57.3505217251556,-60.540615809960855,68.44775503177007,512.4929465816731,109.60185151163269,-20166203571.42857,2874.56005859375
2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,5228630000,2839.5474853515625,35.144100643821275,54.631830176866856,-49.06379641985768,63.93965953749861,525.6298870492465,105.6395854717393,-20034140000.0,2823.159912109375
2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5121010000,2758.5025634765625,24.269803286772913,50.30498760191396,-46.794326460587854,52.967303597414755,510.0634436935088,104.95531611326685,-19798133571.42857,2736.56005859375
2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5084920000,2794.5625,9.13331100701862,53.19750265721823,-39.18067561697035,48.464763552825815,439.41386179947494,103.06851060964064,-18772918571.42857,2799.31005859375
2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5773530000,2811.844970703125,-3.181419011550588,53.117380951355486,-32.7772057638831,43.89458672473046,376.2316494456536,99.32360932167524,-18621826428.57143,2797.800048828125
2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5382810000,2820.9624633789062,-16.75576147853735,54.99962235259094,-23.901554642176507,42.21619027714965,240.868002990288,95.86834802526093,-17650750000.0,2836.739990234375
2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5203930000,2868.4349365234375,-16.749286203645624,56.99280153500719,-12.794938022698261,42.65824551730232,223.191927860742,92.66203605693872,-16765381428.571428,2878.47998046875
2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5691160000,2888.8024291992188,-20.02853874256425,56.026641906233934,-4.847710908903537,40.48437810487764,174.75285700158202,90.36045786760381,-15782923571.428572,2863.389892578125
2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6645640000,2931.2474975585938,-13.631735762528933,59.73474419373828,8.358474296969689,42.952450648600696,206.5084313057614,90.43972622304283,-14745470714.285715,2939.510009765625
2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6544980000,2916.679931640625,-8.723552969637694,57.86528780293501,16.86851839393512,41.1699957964529,221.6796130248622,87.33974856871835,-14739770000.0,2912.429931640625
2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4759810000,2847.6250610351562,-12.7099475439245,52.52329535771987,16.701171216775037,32.802118895434255,207.46955799063016,87.58832540086347,-14694089285.714285,2830.7099609375
2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4735930000,2824.9600219726562,-10.047285406743413,53.208119119363054,17.50377727930436,26.88377996637086,207.33673863935383,84.64558019923929,-14711251428.571428,2842.739990234375
2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5140290000,2874.7749633789062,-10.595643771781852,54.71105601041192,20.28977912091068,23.735825446381746,200.58628770163614,82.56303805889183,-13989250000.0,2868.43994140625
2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4892570000,2867.5799560546875,-11.964081977583191,53.275517649905176,20.728009774154543,19.339244879700487,194.69171208240004,79.76997856026563,-13990204285.714285,2848.419921875
2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5178790000,2884.4624633789062,-6.229011021196584,55.34110954303739,23.80674774753834,17.934386282467425,195.89634784569444,77.89355152024666,-14035874285.714285,2881.18994140625
2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4876030000,2918.41748046875,-1.9839998418824507,58.286932953966605,30.423656839706382,19.641036299708375,211.2284075214593,75.97043860473796,-13359782857.142857,2929.800048828125
2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4819730000,2923.3349609375,-5.482178118172669,58.310686398465656,35.736760565507666,19.963312020407727,179.24176511658607,73.4589828896674,-11973638571.428572,2930.18994140625
2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5119630000,2906.257568359375,-9.594492055095088,53.27695599566843,34.69029093347672,15.133473910701422,162.01366607918953,73.6569112881733,-11316390714.285715,2870.1201171875
2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6151650000,2838.2874755859375,-17.04341073904334,49.441853775703805,29.258886220133263,7.761655357886372,151.41577770432013,74.18070264147342,-10686151428.571428,2820.0
2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5651130000,2816.6199951171875,-18.917239223465458,51.86168136852636,27.41086411611377,4.730906603093505,147.67034155461897,75.0363778992253,-10036746428.571428,2852.5
2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,5507700000,2843.8599853515625,-17.016561056541832,52.70182800088276,26.686147880018325,3.2049522935984456,148.2026684472021,73.12163522561993,-9365643571.428572,2863.699951171875
2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,6373670000,2937.4300537109375,-10.721981728914216,58.92068307441888,33.75396100736816,8.218212336758626,167.9613215502559,75.35509961798637,-7832767142.857142,2953.909912109375
2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,4984330000,2939.5225219726562,-2.608812503972331,56.189251593997675,36.69630239259823,8.92844297759095,162.21122474868662,72.9625827367909,-7130602857.142858,2922.93994140625
2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,5005380000,2964.7899780273438,5.659034743581287,59.37643657468669,43.12577843233794,12.286335213864525,185.33068851317057,71.84740523103798,-5603412857.142858,2971.610107421875
2969.949951171875,2978.5,2938.570068359375,2948.510009765625,4976620000,2958.8825073242188,4.993734826505715,57.247707605605726,46.165781760557365,12.261070833667162,185.8162373010946,69.56758568886563,-4091709285.714286,2948.510009765625
2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,3970860000,2948.4625244140625,4.584139565411988,57.73791943258562,48.99414666854,12.071548593319832,187.14370373112706,66.2534668450181,-2634653571.428571,2955.449951171875
3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,5848500000,3001.4349975585938,7.2398247885357705,60.303313980244575,54.18091525366526,13.806653742756076,204.767555151976,66.25464917974895,-1127011428.5714285,2991.77001953125
3015.64990234375,3036.25,2969.75,3036.1298828125,6398000000,3014.4449462890625,9.68293185542143,63.23843185800025,61.982428956931926,17.28653395681819,229.9948822422457,66.27217423833831,1187100000.0,3036.1298828125
3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,5447020000,3042.1024780273438,11.957108649698966,62.520208468043,67.48922361858058,18.23466289477348,248.95011760904526,64.77202033068914,2742225000.0,3029.72998046875
3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,7297550000,3029.3150024414062,16.888121627730015,63.536248883190204,72.88712909948663,18.906054700543613,273.4693784808933,63.756862768005995,4470315714.285714,3044.31005859375
3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,4684170000,3047.0574951171875,20.805891701622386,64.35141125358183,77.88720775053343,19.124906681272336,296.75413462571396,61.39136489730021,6188723571.428572,3055.72998046875
3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,5197150000,3069.5775146484375,20.268167199813888,66.142281820476,83.71439846662724,19.961677917892914,310.06591410286,59.10842281758234,8644044285.714285,3080.820068359375
3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,6005560000,3112.9024658203125,16.818562986862617,68.95699779579427,91.66143380335097,22.32697060369331,303.7457133269709,58.4663835482461,11967737142.857143,3122.8701171875
3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,6451290000,3110.8074951171875,12.614617962869943,67.44632670197517,96.7467097808858,21.929797264982497,289.0050986454926,57.040213294799955,14426971428.571428,3112.35009765625
3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,8639300000,3183.33251953125,12.346612818565063,72.4810380472293,107.43188181193636,26.091975436826445,302.53661643068244,60.06376041994817,17109891428.571428,3193.929931640625
3199.919921875,3233.1298828125,3196.0,3232.389892578125,8498300000,3215.3599243164062,17.793717623560042,74.48453534962317,118.93455929690072,30.075722337432637,354.1066301632727,58.57348833080009,19944570714.285713,3232.389892578125
3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,6410930000,3209.0800170898438,16.089594103737454,70.84366070883023,125.51352216480564,29.323748164270043,358.67572109877074,57.195366675475086,22677350000.0,3207.179931640625
3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,6598870000,3202.0799560546875,14.327220395857694,68.40955478266866,128.6922677964858,26.001995036760164,360.6698255219353,56.09427114843222,24581254285.714287,3190.139892578125
3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,7037320000,3062.1625366210938,-2.5719719087828707,48.57523678682036,114.19501792807478,9.203796134679308,341.0463540324281,65.70538766238349,26337965714.285713,3002.10009765625
3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,5845330000,3046.3099975585938,-14.805326965662061,51.718716342505104,104.91120949539982,-0.06400983839652952,312.73269533582334,68.43714219877573,28228567857.142857,3041.31005859375
2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,5757480000,3026.4425048828125,-22.066038532070706,53.684477520073536,98.78371632955123,-4.953202403396105,293.1841862879355,71.6987818743096,30112668571.42857,3066.590087890625
3131.0,3153.449951171875,3076.06005859375,3124.739990234375,5845810000,3121.3125,-22.302909780250047,57.92777541504959,98.1562834745655,-4.464508206705474,284.82969410319583,72.78171626051963,31957327142.857143,3124.739990234375
3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,4560450000,3124.7024536132812,-24.50566843343404,56.84274916670319,96.0523348767274,-5.2547654436348665,271.46845149200453,69.94944244280394,33865312142.857143,3113.489990234375
3101.639892578125,3120.0,3093.510009765625,3115.340087890625,4448690000,3107.6224975585938,-26.0564763048842,56.98543987501115,93.8786783288133,-5.942737593239173,260.4384095314381,66.84519585648759,35569807142.85714,3115.340087890625
3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,8346650000,3119.1675415039062,-28.35080741252159,55.11844142041987,89.97219906973851,-7.879373481851175,252.33674956351115,67.24339057209562,36343529285.71429,3097.739990234375
3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,4686690000,3103.1474609375,-27.701642837875625,56.85854443356904,87.93294995521774,-7.9348980770975714,248.3662088190631,65.40672190957987,37080790000.0,3117.860107421875
3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,4711850000,3138.0025024414062,-23.656844179730342,58.02829069240797,86.86849196144203,-7.199484856698618,248.4682537152721,63.38051283902952,37725642857.14286,3131.2900390625
3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,5597680000,3077.9674682617188,-25.994778813653284,49.34267291033391,78.42106887457612,-12.517526354851626,259.9533828918602,65.93620165409884,38431467857.14286,3050.330078125
3046.60009765625,3086.25,3024.010009765625,3083.760009765625,4847690000,3060.155029296875,-19.533719019451837,52.503989223314406,73.85659661268028,-13.665598893397984,248.83559650745883,65.67218655269,38866463571.42857,3083.760009765625
3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,8107850000,3040.1524658203125,-14.762658790072692,45.647931183529224,63.14024325680248,-19.505561799420633,231.56870660314235,66.63346800986392,38115305714.28571,3009.050048828125
3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,4473970000,3031.364990234375,-7.565837487854424,49.82169411558519,57.72979272508155,-19.932809864913253,199.56526911632955,65.74178474799864,38141640714.28571,3053.239990234375
3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,4705850000,3077.45751953125,1.8329787437855884,53.88238451247292,56.985782539139564,-16.541456040684196,164.02213931855567,65.59450952604338,38975455714.28571,3100.2900390625
3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,4449230000,3112.8474731445312,-1.6332201798650203,55.17514451313341,57.369384506366714,-12.926283258765636,143.5973394971652,62.91989472730814,40629738571.42857,3115.860107421875
3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,4197720000,3140.9949951171875,-2.0440300803616083,56.37205970384218,58.55911604397397,-9.389241376926705,140.22983603332614,61.993470187634344,42166335000.0,3130.010009765625
3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,4759160000,3168.2225341796875,1.6381729072877533,60.3750779054728,63.49500481586301,-3.5626820840301434,162.1018451293512,61.32108504030332,43631622857.14286,3179.719970703125
3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,4571330000,3159.7099609375,5.776034730214633,56.51092967400673,64.19338336610099,-2.291442827033734,166.77503210414307,59.8852911590763,44352829285.71429,3145.320068359375
3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,4937310000,3157.8350219726562,9.88669684989145,58.55538428718841,66.50993394662419,0.02008620279156048,180.38050674771785,58.12705747137443,45752447142.85714,3169.93994140625
3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,4843650000,3155.9249877929688,11.936332396393937,56.47769352272018,66.45853509275958,-0.025050120858438163,186.16274734232593,58.55227323234768,46488326428.57143,3152.050048828125
3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,4524190000,3165.1375122070312,14.148152185877734,59.342614571305994,68.86816257127794,1.9076618861279258,200.86942986404756,57.984260691197846,48143551428.57143,3185.0400390625
3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,4902440000,3186.2625122070312,14.82478062954715,55.76902294151954,67.84325554436373,0.7062038873709753,204.91472547540343,59.97753755030872,49113838571.42857,3155.219970703125
3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,4507140000,3166.8099975585938,18.63323900840487,59.49518559923587,70.24814588056779,2.4888753788600297,220.35942289396553,60.928430515465244,50069503571.42857,3197.52001953125
3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,4686830000,3222.89501953125,17.31800356918893,61.870069074287485,74.32110115680825,5.249464524080395,228.23347145903062,59.4878290333338,51759776428.57143,3226.56005859375
3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3972860000,3210.7275390625,16.207271620083247,60.42614180517838,76.27173883817841,5.760081764360436,234.09031782850252,57.236553438318886,52820010000.0,3215.570068359375
3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,4012850000,3222.0274658203125,9.219919769771877,61.2381270813793,78.20593729855455,6.15542417978925,192.23255326298568,55.13895084897468,54746007857.14286,3224.72998046875
3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3979340000,3237.4750366210938,5.944789377105735,63.61747120266783,81.67302264089722,7.698007617705528,173.1711652449858,54.30403973922649,56636675000.0,3251.840087890625
3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,4556610000,3262.7200317382812,4.9136288905897345,64.09548947256125,84.50561521361851,8.42448015234146,171.30746299716338,52.53375258151389,58516682142.85714,3257.300048828125
3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,4267160000,3265.8250732421875,4.79562611179972,65.75671044231646,87.94758070165062,9.493156512298853,175.55921765611492,50.65419673305754,60383684285.71429,3276.02001953125
3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,4296760000,3252.4874267578125,1.6802490104355456,59.37796149121874,86.74232685155721,6.630322129764352,162.28593673409068,51.13104540391057,61643937857.14286,3235.659912109375
3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3689410000,3215.3800048828125,0.2848232774222197,56.45123055161135,83.46937917693549,2.685899564114095,160.04879813396838,50.02238953800624,62300722142.85714,3215.6298828125
3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3970310000,3228.7324829101562,-2.25158368412076,59.032942420997415,82.31174043793362,1.2226086600897759,146.92082025355194,48.39078540247901,63567623571.42857,3239.409912109375
3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,4053180000,3228.1499633789062,-4.885475483827122,55.886574563126906,79.02400901310511,-1.6520982117909995,138.36990421881364,46.90216136145373,64192347142.85714,3218.43994140625
3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,4478200000,3244.4049682617188,-6.4317454658198585,60.23979385035311,79.28996733018084,-1.108911915772211,123.03685260364,46.859153323358825,65482917142.85714,3258.43994140625
3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,4264920000,3233.2574462890625,-7.185129692029022,58.345522662167475,77.95706431360031,-1.9534519458821933,115.96768655127016,47.39136084267248,66145693571.42857,3246.219970703125
3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,5007530000,3258.5,-9.009295947005285,61.03431587386653,78.53402964388397,-1.1011892924788356,88.99829259011676,47.714114504579804,67516325000.0,3271.1201171875
3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,4438940000,3292.5325317382812,-7.218476641794041,63.43236566712631,80.5632170168933,0.7423984644243973,94.35037714448845,46.56381084577053,68882085000.0,3294.610107421875
3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,4414380000,3297.4100341796875,-3.780151621920595,64.62025460691049,82.77360233936815,2.3622270295193886,110.88433876575345,44.699965121295854,70228384285.71428,3306.510009765625
3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4535060000,3323.320068359375,-1.030601504250626,66.7014327953847,85.93267445471156,4.417039315890236,128.8970561117112,43.23996831017651,72182392142.85715,3327.77001953125
3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,4278930000,3335.3749389648438,2.2621866111226154,68.69658532866855,89.86738565476435,6.681400412754414,152.79113789589155,42.500694625074615,74155405714.28572,3349.159912109375
3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,4110030000,3343.1475219726562,5.998570937229488,68.8955195304589,92.74561525090303,7.64770400711447,173.86392487752255,41.16636417752464,76137754285.71428,3351.280029296875
3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,4327920000,3353.8099975585938,9.248621970003569,69.79167216555302,95.3467790222021,8.199094222730835,193.36845121349324,40.21520228314788,78103767857.14285,3360.469970703125
3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,4880540000,3352.8699951171875,10.762091607633465,64.00466949946535,94.57988217474258,5.945757900217046,200.26667345167516,41.24054986002125,79416374285.71428,3333.68994140625
3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3772250000,3369.7899780273438,11.530148989636928,68.851009499095,97.4107243477738,7.021280058598606,213.47382970639774,42.16622138229651,81305338571.42857,3380.35009765625
3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3438730000,3374.2424926757812,8.958689345705807,67.40159403916121,98.54509129964936,6.524517608379327,206.81796208224023,40.860769324855696,83212208571.42857,3373.429931640625
3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3200060000,3370.4149780273438,6.8899124162044245,67.273803002807,98.8210083803101,5.4403477512320535,201.92499155322184,39.147151315044574,84606909285.71428,3372.85009765625
3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3460330000,3382.4150390625,2.8940613243266853,68.29424980012146,99.22971187619487,4.679240997693455,179.2933935311703,37.40378266642532,86538289285.71428,3381.989990234375
3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3669550000,3385.5075073242188,1.2127542359198742,69.1764372779539,99.62841312162436,4.06235379449835,170.96607205404598,36.511380779537795,88411908571.42857,3389.780029296875
3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3679480000,3384.1400146484375,-3.2923254676343277,65.41950819393162,98.04378977193801,1.982184355849597,140.18510994504868,36.03771979193688,90327345000.0,3374.85009765625
3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3431040000,3372.8699951171875,-5.983295492708294,66.80568615617354,97.05181407217788,0.7921669248715659,116.25031034983658,36.04289033693246,92130175000.0,3385.510009765625
3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3505010000,3390.6099853515625,-7.005856186686742,68.30117879953072,96.6416810907649,0.3056271547668672,101.55783863294437,34.94339119456229,93866295714.28572,3397.159912109375
3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3743410000,3423.6475219726562,-5.9065495061399815,72.24513924437575,98.66580350788718,1.8637996575113078,103.28275407342517,34.94244723646855,95554490000.0,3431.280029296875
3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3627650000,3437.405029296875,-3.8596206210954733,73.52796927713189,100.79795692830521,3.1967624623434716,114.75397968618199,33.75869193721187,97177869285.71428,3443.6201171875
3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3780530000,3463.47998046875,0.5123673460179816,76.8118788881811,104.98307055484747,5.905500871108586,147.43295019629386,34.02235331111638,98765648571.42857,3478.72998046875
3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3955890000,3484.85498046875,3.579149821161991,77.31426816526732,108.29571723523895,7.374518041200048,169.99708996153004,33.951455585768784,100342417857.14285,3484.550048828125
3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3868510000,3499.0625,7.076497367328557,79.26444645425131,112.3983771177318,9.181742338954308,197.36189235140773,33.305631051740654,101886372142.85715,3508.010009765625
3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4348280000,3504.5150146484375,6.312865798708572,76.92697901065446,114.42307005303837,8.965148219408704,198.65944989333457,32.46380165741989,103468345000.0,3500.31005859375
3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,4101490000,3514.1799926757812,9.027623573166238,79.1879355219842,117.67345812172971,9.772429030480026,219.96636094074984,32.53281094193454,105073835000.0,3526.64990234375
3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,4295640000,3561.9850463867188,12.847415132458536,82.90042471744479,124.33456416630497,13.146828060044228,257.3843042087801,34.59905338023386,107231780000.0,3580.840087890625
3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,4911830000,3503.0150146484375,6.354766849916814,57.33530219600006,118.14750932051948,5.567818571406974,243.94802868866918,43.08699069459216,109267455714.28572,3455.06005859375
3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4438720000,3427.3349609375,-1.141827388926231,53.375156999277856,109.86239964790593,-2.1738328809652643,233.205081106551,49.26077846863915,110738913571.42857,3426.9599609375
3371.8798828125,3379.969970703125,3329.27001953125,3331.840087890625,4694330000,3353.239990234375,-13.399102896295517,42.63909327783558,94.07615787314626,-14.36805972457995,258.2836443395481,52.72000439275421,111612951428.57143,3331.840087890625
3369.820068359375,3424.77001953125,3366.840087890625,3398.9599609375,3932520000,3390.0975341796875,-20.381649965479482,50.24433463266522,86.27513677731031,-17.73526465633273,251.16940421253003,55.592142053316415,113030703571.42857,3398.9599609375
